Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
OID-105572,2021-02-12,2021-02-18,Standard Class,CUST-4409,Consumer,India,Delhi,Karnataka,East,Office Supplies,Binders,Binders Product 179,4312.22,9,0.3,356.59
OID-105573,2022-01-02,2022-01-05,Same Day,CUST-7987,Home Office,India,Kolkata,Telangana,West,Technology,Copiers,Copiers Product 87,525.58,1,0.1,1.29
OID-105574,2022-04-13,2022-04-18,Standard Class,CUST-5137,Consumer,India,Chennai,Delhi,East,Office Supplies,Binders,Binders Product 96,4501.82,10,0.3,65.75
OID-105575,2021-08-25,2021-08-27,Second Class,CUST-3861,Corporate,India,Bangalore,Karnataka,West,Furniture,Chairs,Chairs Product 113,4491.83,10,0.1,35.37
OID-105576,2022-01-09,2022-01-10,Second Class,CUST-5567,Consumer,India,Hyderabad,Tamil Nadu,South,Technology,Accessories,Accessories Product 203,2726.05,5,0.2,557.81
OID-105577,2020-08-15,2020-08-16,Second Class,CUST-8712,Corporate,India,Pune,Telangana,South,Office Supplies,Binders,Binders Product 78,4112.1,1,0.2,-263.65
OID-105578,2020-01-24,2020-01-27,Same Day,CUST-4632,Corporate,India,Mumbai,Karnataka,West,Furniture,Tables,Tables Product 68,2036.77,8,0.0,-165.95
OID-105579,2020-12-22,2020-12-27,Same Day,CUST-6293,Corporate,India,Kolkata,Maharashtra,Central,Technology,Machines,Machines Product 180,3882.24,1,0.2,638.83
OID-105580,2022-03-16,2022-03-21,Standard Class,CUST-3461,Consumer,India,Delhi,Karnataka,Central,Technology,Phones,Phones Product 290,1296.95,5,0.4,369.88
OID-105581,2019-01-21,2019-01-26,Standard Class,CUST-8628,Home Office,India,Pune,Maharashtra,East,Furniture,Bookcases,Bookcases Product 42,4045.57,5,0.0,-47.8
OID-105582,2020-01-26,2020-01-30,Same Day,CUST-6227,Consumer,India,Mumbai,Gujarat,South,Furniture,Furnishings,Furnishings Product 71,1540.38,8,0.2,151.92
OID-105583,2021-03-14,2021-03-18,First Class,CUST-5917,Consumer,India,Bangalore,Tamil Nadu,Central,Office Supplies,Art,Art Product 130,3600.68,10,0.0,530.9
OID-105584,2022-02-01,2022-02-07,Second Class,CUST-1070,Corporate,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 218,4097.09,7,0.1,455.37
OID-105585,2022-06-08,2022-06-10,Standard Class,CUST-2784,Corporate,India,Delhi,Telangana,East,Technology,Phones,Phones Product 139,2338.04,2,0.1,252.92
OID-105586,2022-06-06,2022-06-13,Standard Class,CUST-7627,Consumer,India,Hyderabad,West Bengal,Central,Technology,Phones,Phones Product 121,3440.9,8,0.0,218.47
OID-105587,2020-03-30,2020-04-06,Standard Class,CUST-4683,Consumer,India,Bangalore,Telangana,East,Technology,Machines,Machines Product 10,1903.53,5,0.2,-93.1
OID-105588,2019-12-21,2019-12-28,Standard Class,CUST-3227,Corporate,India,Pune,West Bengal,West,Office Supplies,Binders,Binders Product 117,1423.77,4,0.1,-56.48
OID-105589,2021-07-18,2021-07-22,Second Class,CUST-4219,Corporate,India,Bangalore,Telangana,East,Furniture,Chairs,Chairs Product 185,4109.14,10,0.2,391.29
OID-105590,2020-07-24,2020-07-27,Same Day,CUST-9721,Home Office,India,Bangalore,Karnataka,West,Office Supplies,Paper,Paper Product 139,854.13,7,0.4,226.36
OID-105591,2019-12-16,2019-12-17,Same Day,CUST-2485,Home Office,India,Mumbai,Karnataka,West,Technology,Accessories,Accessories Product 54,633.64,8,0.0,68.0
OID-105592,2020-06-17,2020-06-24,Same Day,CUST-6437,Home Office,India,Delhi,Maharashtra,South,Furniture,Tables,Tables Product 228,2770.29,9,0.0,390.93
OID-105593,2019-11-05,2019-11-10,First Class,CUST-1682,Corporate,India,Hyderabad,Delhi,Central,Office Supplies,Paper,Paper Product 29,2675.79,9,0.1,-153.51
OID-105594,2020-01-24,2020-01-26,Second Class,CUST-3901,Corporate,India,Hyderabad,West Bengal,South,Furniture,Bookcases,Bookcases Product 289,2625.84,3,0.1,403.77
OID-105595,2019-02-24,2019-02-25,Second Class,CUST-6502,Consumer,India,Hyderabad,Delhi,Central,Technology,Phones,Phones Product 16,3128.32,2,0.0,158.31
OID-105596,2022-11-11,2022-11-17,First Class,CUST-1478,Corporate,India,Delhi,Delhi,West,Office Supplies,Art,Art Product 62,3502.73,8,0.0,943.48
OID-105597,2019-01-22,2019-01-25,Standard Class,CUST-8833,Consumer,India,Chennai,Maharashtra,Central,Furniture,Furnishings,Furnishings Product 212,2320.84,2,0.1,37.69
OID-105598,2019-02-21,2019-02-27,Second Class,CUST-6828,Corporate,India,Mumbai,Tamil Nadu,South,Office Supplies,Storage,Storage Product 44,2122.1,3,0.2,-308.56
OID-105599,2022-11-08,2022-11-09,First Class,CUST-2826,Consumer,India,Kolkata,Karnataka,South,Office Supplies,Binders,Binders Product 126,2334.4,6,0.4,-195.26
OID-105600,2021-07-11,2021-07-12,Second Class,CUST-6954,Consumer,India,Mumbai,Telangana,East,Furniture,Tables,Tables Product 174,222.19,7,0.3,50.53
OID-105601,2021-04-02,2021-04-07,Same Day,CUST-2384,Home Office,India,Ahmedabad,Delhi,West,Furniture,Chairs,Chairs Product 168,51.53,10,0.3,-9.8
OID-105602,2021-12-15,2021-12-18,Standard Class,CUST-9059,Consumer,India,Hyderabad,West Bengal,South,Office Supplies,Art,Art Product 221,3801.17,1,0.1,642.81
OID-105603,2022-08-11,2022-08-18,Same Day,CUST-9432,Corporate,India,Bangalore,Gujarat,West,Furniture,Chairs,Chairs Product 31,2038.64,9,0.2,374.61
OID-105604,2023-02-03,2023-02-10,Second Class,CUST-2513,Consumer,India,Mumbai,Karnataka,East,Technology,Accessories,Accessories Product 20,402.7,5,0.2,-70.28
OID-105605,2022-07-01,2022-07-04,Standard Class,CUST-6749,Corporate,India,Chennai,Delhi,West,Furniture,Tables,Tables Product 76,2422.66,8,0.0,211.46
OID-105606,2021-08-29,2021-09-01,Standard Class,CUST-1114,Consumer,India,Pune,West Bengal,East,Office Supplies,Paper,Paper Product 75,289.68,3,0.3,52.01
OID-105607,2019-08-17,2019-08-22,First Class,CUST-9702,Corporate,India,Bangalore,Telangana,Central,Technology,Phones,Phones Product 158,3932.26,9,0.2,147.32
OID-105608,2021-09-11,2021-09-18,Standard Class,CUST-2632,Consumer,India,Delhi,Delhi,East,Furniture,Furnishings,Furnishings Product 7,3021.44,9,0.4,-215.91
OID-105609,2021-04-28,2021-05-04,Standard Class,CUST-5413,Home Office,India,Mumbai,Maharashtra,Central,Technology,Machines,Machines Product 18,3767.61,6,0.1,53.03
OID-105610,2021-06-02,2021-06-04,Standard Class,CUST-6976,Corporate,India,Mumbai,Gujarat,East,Technology,Accessories,Accessories Product 221,2048.18,2,0.1,143.37
OID-105611,2019-04-01,2019-04-07,Standard Class,CUST-6625,Consumer,India,Chennai,Karnataka,East,Technology,Accessories,Accessories Product 143,3539.32,9,0.4,-449.08
OID-105612,2020-12-26,2020-12-29,Standard Class,CUST-7694,Home Office,India,Ahmedabad,Tamil Nadu,East,Office Supplies,Binders,Binders Product 20,4192.28,9,0.2,-637.93
OID-105613,2019-03-21,2019-03-25,First Class,CUST-6319,Corporate,India,Hyderabad,Karnataka,West,Office Supplies,Binders,Binders Product 191,237.69,8,0.0,1.99
OID-105614,2019-03-18,2019-03-21,First Class,CUST-6396,Consumer,India,Hyderabad,West Bengal,South,Office Supplies,Paper,Paper Product 56,3108.97,4,0.2,874.77
OID-105615,2021-05-08,2021-05-13,Second Class,CUST-9202,Consumer,India,Pune,Telangana,South,Furniture,Tables,Tables Product 194,808.08,2,0.3,107.09
OID-105616,2022-01-16,2022-01-18,Standard Class,CUST-8575,Corporate,India,Bangalore,West Bengal,Central,Office Supplies,Paper,Paper Product 33,1370.68,5,0.2,334.58
OID-105617,2022-02-03,2022-02-05,Same Day,CUST-9958,Home Office,India,Ahmedabad,Maharashtra,West,Technology,Machines,Machines Product 103,3487.67,2,0.0,-187.29
OID-105618,2021-11-01,2021-11-08,Standard Class,CUST-2289,Corporate,India,Kolkata,Karnataka,East,Technology,Copiers,Copiers Product 173,2781.36,8,0.3,-366.82
OID-105619,2020-07-22,2020-07-24,Standard Class,CUST-5489,Home Office,India,Delhi,Maharashtra,East,Furniture,Furnishings,Furnishings Product 187,946.35,3,0.2,121.56
OID-105620,2021-07-14,2021-07-21,First Class,CUST-4022,Home Office,India,Mumbai,Telangana,East,Furniture,Chairs,Chairs Product 129,3736.21,6,0.3,-591.34
OID-105621,2019-07-12,2019-07-14,Standard Class,CUST-1685,Corporate,India,Hyderabad,Gujarat,South,Furniture,Tables,Tables Product 256,3868.63,3,0.1,-335.68
OID-105622,2022-04-12,2022-04-19,Same Day,CUST-1694,Consumer,India,Chennai,Maharashtra,East,Office Supplies,Binders,Binders Product 215,4493.64,3,0.0,-669.41
OID-105623,2019-07-25,2019-07-29,Second Class,CUST-4491,Home Office,India,Pune,Tamil Nadu,South,Office Supplies,Storage,Storage Product 258,1202.68,4,0.4,-181.03
OID-105624,2020-06-15,2020-06-20,Standard Class,CUST-3572,Consumer,India,Hyderabad,Maharashtra,Central,Technology,Accessories,Accessories Product 56,3429.08,2,0.1,570.68
OID-105625,2022-05-09,2022-05-15,First Class,CUST-4855,Consumer,India,Delhi,Maharashtra,Central,Office Supplies,Paper,Paper Product 216,1996.75,10,0.3,-75.06
OID-105626,2022-12-03,2022-12-08,First Class,CUST-1255,Home Office,India,Chennai,Delhi,East,Office Supplies,Art,Art Product 298,3956.0,6,0.1,-284.62
OID-105627,2021-11-30,2021-12-01,Same Day,CUST-3457,Corporate,India,Delhi,Maharashtra,Central,Technology,Phones,Phones Product 125,4401.95,7,0.1,128.86
OID-105628,2021-02-27,2021-03-01,First Class,CUST-9684,Corporate,India,Kolkata,Karnataka,East,Technology,Accessories,Accessories Product 109,1039.11,5,0.2,151.11
OID-105629,2019-11-15,2019-11-18,Second Class,CUST-8900,Corporate,India,Chennai,West Bengal,Central,Office Supplies,Paper,Paper Product 155,1142.47,2,0.2,268.69
OID-105630,2019-11-07,2019-11-10,Same Day,CUST-9017,Corporate,India,Hyderabad,Maharashtra,Central,Furniture,Bookcases,Bookcases Product 242,3495.96,5,0.0,-485.53
OID-105631,2020-04-04,2020-04-10,First Class,CUST-7524,Consumer,India,Kolkata,Gujarat,Central,Technology,Machines,Machines Product 60,2495.18,8,0.1,525.04
OID-105632,2020-01-11,2020-01-18,First Class,CUST-4644,Consumer,India,Chennai,West Bengal,South,Office Supplies,Art,Art Product 278,931.76,4,0.2,16.29
OID-105633,2019-05-03,2019-05-08,First Class,CUST-1626,Consumer,India,Ahmedabad,Maharashtra,East,Office Supplies,Labels,Labels Product 221,604.27,7,0.3,169.33
OID-105634,2021-06-16,2021-06-19,Same Day,CUST-5561,Consumer,India,Hyderabad,West Bengal,West,Technology,Machines,Machines Product 272,913.22,10,0.2,83.5
OID-105635,2020-03-26,2020-03-27,First Class,CUST-2949,Corporate,India,Ahmedabad,Telangana,Central,Office Supplies,Binders,Binders Product 8,3675.36,8,0.4,382.78
OID-105636,2019-07-07,2019-07-08,Same Day,CUST-5643,Home Office,India,Mumbai,Gujarat,Central,Office Supplies,Paper,Paper Product 46,3591.0,4,0.0,586.34
OID-105637,2021-02-01,2021-02-07,First Class,CUST-7176,Home Office,India,Delhi,Maharashtra,East,Furniture,Furnishings,Furnishings Product 286,3569.56,5,0.0,-598.13
OID-105638,2020-06-15,2020-06-19,Same Day,CUST-4984,Home Office,India,Ahmedabad,Gujarat,East,Technology,Accessories,Accessories Product 213,1001.84,1,0.0,234.43
OID-105639,2021-04-06,2021-04-07,Same Day,CUST-6917,Home Office,India,Hyderabad,West Bengal,West,Technology,Phones,Phones Product 186,3973.31,5,0.4,822.08
OID-105640,2022-08-11,2022-08-13,Standard Class,CUST-3958,Consumer,India,Mumbai,West Bengal,East,Furniture,Chairs,Chairs Product 172,4073.48,5,0.3,734.55
OID-105641,2021-05-19,2021-05-20,Same Day,CUST-1319,Corporate,India,Kolkata,Tamil Nadu,Central,Furniture,Tables,Tables Product 186,950.31,9,0.3,157.16
OID-105642,2021-06-26,2021-06-28,Second Class,CUST-2086,Consumer,India,Bangalore,Gujarat,South,Technology,Phones,Phones Product 134,1530.45,1,0.0,-117.89
OID-105643,2022-03-08,2022-03-15,Second Class,CUST-6616,Consumer,India,Hyderabad,Tamil Nadu,Central,Technology,Copiers,Copiers Product 33,3459.22,3,0.2,286.31
OID-105644,2019-09-25,2019-10-02,First Class,CUST-4678,Consumer,India,Delhi,Telangana,East,Furniture,Furnishings,Furnishings Product 244,4512.85,10,0.4,187.82
OID-105645,2019-04-16,2019-04-19,First Class,CUST-9304,Consumer,India,Pune,West Bengal,South,Technology,Phones,Phones Product 102,3773.73,5,0.2,332.96
OID-105646,2019-08-22,2019-08-27,First Class,CUST-3312,Consumer,India,Chennai,Maharashtra,South,Office Supplies,Art,Art Product 211,4672.77,2,0.3,-80.27
OID-105647,2021-05-14,2021-05-20,Second Class,CUST-7211,Home Office,India,Delhi,Gujarat,Central,Technology,Accessories,Accessories Product 249,275.12,3,0.2,-49.33
OID-105648,2023-01-05,2023-01-09,Second Class,CUST-9751,Home Office,India,Kolkata,Telangana,West,Furniture,Chairs,Chairs Product 224,211.38,5,0.0,-26.44
OID-105649,2019-05-11,2019-05-18,Standard Class,CUST-2106,Corporate,India,Delhi,Delhi,East,Technology,Phones,Phones Product 205,2248.59,5,0.0,294.71
OID-105650,2020-06-08,2020-06-13,Same Day,CUST-2752,Home Office,India,Hyderabad,Gujarat,South,Furniture,Bookcases,Bookcases Product 156,831.83,10,0.3,-108.65
OID-105651,2019-07-22,2019-07-27,Same Day,CUST-5223,Consumer,India,Kolkata,West Bengal,West,Office Supplies,Art,Art Product 60,620.53,9,0.0,18.14
OID-105652,2021-03-06,2021-03-12,First Class,CUST-5531,Consumer,India,Bangalore,West Bengal,East,Furniture,Tables,Tables Product 82,168.78,4,0.2,45.27
OID-105653,2019-02-26,2019-03-01,First Class,CUST-5759,Corporate,India,Mumbai,Telangana,Central,Furniture,Furnishings,Furnishings Product 40,1991.7,10,0.3,187.33
OID-105654,2021-04-10,2021-04-14,First Class,CUST-1704,Home Office,India,Hyderabad,Telangana,Central,Office Supplies,Labels,Labels Product 136,1319.84,10,0.3,-143.66
OID-105655,2022-08-30,2022-09-02,Same Day,CUST-3002,Corporate,India,Hyderabad,Gujarat,West,Office Supplies,Art,Art Product 217,4870.51,8,0.1,1279.31
OID-105656,2021-02-03,2021-02-06,First Class,CUST-6544,Corporate,India,Pune,Delhi,Central,Technology,Accessories,Accessories Product 236,4378.5,2,0.2,-162.51
OID-105657,2020-05-31,2020-06-05,Second Class,CUST-5982,Consumer,India,Pune,Delhi,East,Office Supplies,Art,Art Product 33,223.68,7,0.3,-26.48
OID-105658,2020-07-30,2020-08-05,Standard Class,CUST-1999,Corporate,India,Kolkata,Karnataka,West,Technology,Machines,Machines Product 265,4159.91,3,0.3,1055.85
OID-105659,2021-02-07,2021-02-11,Same Day,CUST-8932,Home Office,India,Chennai,Gujarat,West,Technology,Machines,Machines Product 1,881.0,7,0.1,-20.53
OID-105660,2021-02-23,2021-02-27,Second Class,CUST-1665,Home Office,India,Delhi,Karnataka,East,Furniture,Furnishings,Furnishings Product 210,3161.92,8,0.3,-579.76
OID-105661,2021-07-31,2021-08-05,First Class,CUST-5215,Home Office,India,Mumbai,West Bengal,East,Office Supplies,Art,Art Product 108,2539.08,10,0.3,-142.27
OID-105662,2020-04-20,2020-04-22,Second Class,CUST-4389,Home Office,India,Bangalore,Tamil Nadu,South,Furniture,Chairs,Chairs Product 283,1463.28,2,0.0,68.42
OID-105663,2022-04-08,2022-04-11,Same Day,CUST-1146,Home Office,India,Ahmedabad,West Bengal,Central,Furniture,Furnishings,Furnishings Product 16,2112.16,1,0.0,563.81
OID-105664,2021-09-24,2021-09-30,Standard Class,CUST-3554,Home Office,India,Mumbai,Tamil Nadu,Central,Office Supplies,Labels,Labels Product 255,234.89,2,0.4,39.79
OID-105665,2021-08-30,2021-09-05,Standard Class,CUST-7151,Home Office,India,Hyderabad,Gujarat,East,Office Supplies,Art,Art Product 203,3699.38,6,0.1,518.4
OID-105666,2022-10-13,2022-10-15,Same Day,CUST-4201,Corporate,India,Hyderabad,Gujarat,Central,Technology,Machines,Machines Product 208,4459.52,5,0.0,-584.37
OID-105667,2020-11-06,2020-11-08,Same Day,CUST-4860,Home Office,India,Kolkata,Telangana,Central,Office Supplies,Storage,Storage Product 166,4910.0,4,0.1,-331.59
OID-105668,2023-02-07,2023-02-09,Same Day,CUST-1653,Home Office,India,Chennai,Delhi,West,Technology,Accessories,Accessories Product 245,1145.29,8,0.1,-147.27
OID-105669,2021-04-18,2021-04-23,Same Day,CUST-9877,Corporate,India,Mumbai,Delhi,South,Furniture,Chairs,Chairs Product 92,324.94,5,0.1,-24.85
OID-105670,2022-03-01,2022-03-04,Same Day,CUST-4481,Home Office,India,Hyderabad,Gujarat,East,Furniture,Tables,Tables Product 100,1256.09,10,0.1,334.76
OID-105671,2020-02-16,2020-02-21,Second Class,CUST-2108,Consumer,India,Delhi,Telangana,West,Furniture,Furnishings,Furnishings Product 274,3790.78,5,0.3,-114.02
OID-105672,2019-10-22,2019-10-29,Same Day,CUST-4281,Corporate,India,Ahmedabad,Telangana,Central,Office Supplies,Paper,Paper Product 64,2943.23,9,0.3,12.06
OID-105673,2019-07-19,2019-07-20,Standard Class,CUST-6875,Home Office,India,Hyderabad,Maharashtra,South,Office Supplies,Art,Art Product 84,1350.97,7,0.4,148.04
OID-105674,2022-01-31,2022-02-05,Standard Class,CUST-5620,Consumer,India,Delhi,Maharashtra,East,Furniture,Chairs,Chairs Product 143,3116.96,1,0.4,823.08
OID-105675,2020-04-14,2020-04-16,First Class,CUST-2056,Corporate,India,Pune,Karnataka,West,Furniture,Chairs,Chairs Product 85,1228.7,4,0.4,-236.75
OID-105676,2019-12-15,2019-12-22,Second Class,CUST-2895,Consumer,India,Hyderabad,Karnataka,West,Furniture,Chairs,Chairs Product 35,4402.64,3,0.0,1015.85
OID-105677,2022-10-02,2022-10-09,First Class,CUST-8906,Consumer,India,Pune,Karnataka,East,Office Supplies,Labels,Labels Product 71,1680.47,6,0.2,-295.97
OID-105678,2019-01-14,2019-01-20,Second Class,CUST-6726,Home Office,India,Mumbai,Tamil Nadu,West,Technology,Machines,Machines Product 246,1477.29,5,0.3,360.73
OID-105679,2022-12-31,2023-01-01,First Class,CUST-5033,Home Office,India,Hyderabad,Maharashtra,South,Technology,Copiers,Copiers Product 108,176.46,10,0.0,-12.68
OID-105680,2020-06-17,2020-06-23,Standard Class,CUST-4307,Consumer,India,Mumbai,Karnataka,Central,Technology,Phones,Phones Product 293,4868.86,9,0.4,-553.49
OID-105681,2021-02-19,2021-02-23,Standard Class,CUST-7273,Home Office,India,Hyderabad,Delhi,East,Office Supplies,Labels,Labels Product 34,1298.48,3,0.2,222.18
OID-105682,2019-08-28,2019-09-01,Same Day,CUST-7201,Corporate,India,Delhi,Gujarat,South,Furniture,Furnishings,Furnishings Product 148,3455.8,10,0.4,327.16
OID-105683,2020-08-16,2020-08-19,Standard Class,CUST-2738,Consumer,India,Mumbai,Karnataka,Central,Office Supplies,Labels,Labels Product 136,753.43,7,0.1,55.09
OID-105684,2019-06-02,2019-06-06,Second Class,CUST-8776,Home Office,India,Mumbai,Gujarat,Central,Technology,Accessories,Accessories Product 225,1225.74,8,0.3,319.33
OID-105685,2019-10-12,2019-10-16,Second Class,CUST-7168,Consumer,India,Delhi,Delhi,East,Technology,Phones,Phones Product 171,299.56,1,0.4,-42.57
OID-105686,2022-03-02,2022-03-07,Standard Class,CUST-1895,Corporate,India,Hyderabad,Tamil Nadu,South,Office Supplies,Storage,Storage Product 21,1706.59,7,0.0,-167.19
OID-105687,2022-05-03,2022-05-07,Same Day,CUST-5898,Corporate,India,Delhi,Maharashtra,West,Furniture,Tables,Tables Product 186,4731.98,6,0.1,851.47
OID-105688,2020-01-17,2020-01-23,Same Day,CUST-5295,Corporate,India,Hyderabad,West Bengal,West,Furniture,Bookcases,Bookcases Product 157,2447.91,3,0.1,710.37
OID-105689,2022-06-20,2022-06-22,Same Day,CUST-1901,Consumer,India,Mumbai,Telangana,West,Furniture,Chairs,Chairs Product 267,4596.15,1,0.4,899.33
OID-105690,2022-10-13,2022-10-19,Second Class,CUST-9782,Corporate,India,Bangalore,Tamil Nadu,Central,Technology,Accessories,Accessories Product 60,2890.45,7,0.4,386.67
OID-105691,2019-09-26,2019-09-29,First Class,CUST-8703,Home Office,India,Hyderabad,Karnataka,West,Technology,Machines,Machines Product 14,1839.37,3,0.0,80.53
OID-105692,2019-09-30,2019-10-01,Second Class,CUST-4986,Home Office,India,Mumbai,Gujarat,East,Furniture,Bookcases,Bookcases Product 204,1936.82,6,0.2,-157.14
OID-105693,2021-06-29,2021-07-04,Same Day,CUST-4854,Consumer,India,Hyderabad,Gujarat,South,Furniture,Tables,Tables Product 295,2941.88,5,0.1,784.92
OID-105694,2021-10-04,2021-10-06,Standard Class,CUST-1066,Corporate,India,Mumbai,Tamil Nadu,Central,Office Supplies,Paper,Paper Product 265,2582.0,6,0.1,588.21
OID-105695,2023-01-07,2023-01-08,Same Day,CUST-5207,Corporate,India,Pune,Tamil Nadu,South,Furniture,Tables,Tables Product 157,2362.16,9,0.3,-394.55
OID-105696,2020-04-25,2020-04-28,Second Class,CUST-4827,Corporate,India,Delhi,Maharashtra,Central,Office Supplies,Storage,Storage Product 1,3094.48,6,0.0,398.37
OID-105697,2020-09-04,2020-09-08,Same Day,CUST-8785,Home Office,India,Ahmedabad,Delhi,Central,Technology,Accessories,Accessories Product 237,4357.21,6,0.0,1212.64
OID-105698,2019-12-27,2020-01-03,Same Day,CUST-9754,Home Office,India,Pune,West Bengal,Central,Office Supplies,Art,Art Product 194,3738.11,3,0.4,643.3
OID-105699,2022-12-27,2023-01-02,Same Day,CUST-8698,Home Office,India,Kolkata,Telangana,Central,Office Supplies,Storage,Storage Product 169,2683.31,6,0.2,-437.77
